method,missing_mode,missing_rate,repeat,rmse
05_线性回归,MAR,0.5,4,0.46498075362045477
06_岭回归,MAR,0.5,4,0.46449961741652895
07_Lasso,MAR,0.5,4,0.4576306443958274
08_ElasticNet,MAR,0.5,4,0.45844675914478494
09_贝叶斯岭回归,MAR,0.5,4,0.4607421830814133
10_决策树,MAR,0.5,4,0.5117735141029234
11_随机森林,MAR,0.5,4,0.4991459637155533
12_极端随机树,MAR,0.5,4,0.5177529820607651
13_GradientBoosting,MAR,0.5,4,0.4604920826988835
14_AdaBoost,MAR,0.5,4,0.5058921209294129
15_SVR_rbf,MAR,0.5,4,0.4782530290048814
16_KNN回归_k3,MAR,0.5,4,0.48090147189806814
17_KNN回归_k5,MAR,0.5,4,0.4478019935594724
18_MLP神经网络,MAR,0.5,4,0.4605188149100745
19_迭代插补_贝叶斯,MAR,0.5,4,0.46563773891011523
20_迭代插补_随机树,MAR,0.5,4,0.5620613202394449
01_均值填充,MAR,0.5,5,0.49895736796110624
02_中位数填充,MAR,0.5,5,0.5008015737690517
03_KNN填充_k3,MAR,0.5,5,0.4754989451825279
04_KNN填充_k5,MAR,0.5,5,0.42634272200432594
05_线性回归,MAR,0.5,5,0.4651042754987958
06_岭回归,MAR,0.5,5,0.46562574603395396
07_Lasso,MAR,0.5,5,0.49055806081185077
08_ElasticNet,MAR,0.5,5,0.47641113631522586
09_贝叶斯岭回归,MAR,0.5,5,0.48112195334357655
10_决策树,MAR,0.5,5,0.4738600161206307
11_随机森林,MAR,0.5,5,0.4467731393019966
12_极端随机树,MAR,0.5,5,0.47710613234971394
13_GradientBoosting,MAR,0.5,5,0.4530941352933476
14_AdaBoost,MAR,0.5,5,0.47093758751171944
15_SVR_rbf,MAR,0.5,5,0.4654688666714188
16_KNN回归_k3,MAR,0.5,5,0.4871799162564579
17_KNN回归_k5,MAR,0.5,5,0.4304381329719238
18_MLP神经网络,MAR,0.5,5,0.5145447390849647
19_迭代插补_贝叶斯,MAR,0.5,5,0.47240697186568764
20_迭代插补_随机树,MAR,0.5,5,0.48661595890679893
01_均值填充,MNAR,0.1,1,0.7019517960845525
02_中位数填充,MNAR,0.1,1,0.6809898280190172
03_KNN填充_k3,MNAR,0.1,1,0.8305747970667905
04_KNN填充_k5,MNAR,0.1,1,0.7697590408767699
05_线性回归,MNAR,0.1,1,0.6339070963063335
06_岭回归,MNAR,0.1,1,0.6348558887355712
07_Lasso,MNAR,0.1,1,0.6872799306719013
08_ElasticNet,MNAR,0.1,1,0.6617176027835581
09_贝叶斯岭回归,MNAR,0.1,1,0.6531753477522358
10_决策树,MNAR,0.1,1,0.5489269643057095
11_随机森林,MNAR,0.1,1,0.5338207265619582
12_极端随机树,MNAR,0.1,1,0.6120781790130959
13_GradientBoosting,MNAR,0.1,1,0.4787376980131014
14_AdaBoost,MNAR,0.1,1,0.5718791691484995
15_SVR_rbf,MNAR,0.1,1,0.6869061516270082
16_KNN回归_k3,MNAR,0.1,1,0.771119301794824
17_KNN回归_k5,MNAR,0.1,1,0.7161400663157415
18_MLP神经网络,MNAR,0.1,1,0.6496160465237598
19_迭代插补_贝叶斯,MNAR,0.1,1,0.644822547498696
20_迭代插补_随机树,MNAR,0.1,1,0.5674213659795757
01_均值填充,MNAR,0.1,2,0.5993156337953643
02_中位数填充,MNAR,0.1,2,0.584572814338315
03_KNN填充_k3,MNAR,0.1,2,0.6531362838362611
04_KNN填充_k5,MNAR,0.1,2,0.6354545251263574
05_线性回归,MNAR,0.1,2,0.5888626278147763
06_岭回归,MNAR,0.1,2,0.5892117521613017
07_Lasso,MNAR,0.1,2,0.5946075121303257
08_ElasticNet,MNAR,0.1,2,0.5925704066991134
09_贝叶斯岭回归,MNAR,0.1,2,0.5935045187359941
10_决策树,MNAR,0.1,2,0.5874080983467938
11_随机森林,MNAR,0.1,2,0.5353596566901997
12_极端随机树,MNAR,0.1,2,0.5349094275485712
13_GradientBoosting,MNAR,0.1,2,0.557633059653062
14_AdaBoost,MNAR,0.1,2,0.5129110305136853
15_SVR_rbf,MNAR,0.1,2,0.572284428934688
16_KNN回归_k3,MNAR,0.1,2,0.6195656516343861
17_KNN回归_k5,MNAR,0.1,2,0.5511988999838793
18_MLP神经网络,MNAR,0.1,2,0.6501042103525012
19_迭代插补_贝叶斯,MNAR,0.1,2,0.5954808115931187
20_迭代插补_随机树,MNAR,0.1,2,0.5774607463704825
01_均值填充,MNAR,0.1,3,0.6600443320865256
02_中位数填充,MNAR,0.1,3,0.6407725610902258
03_KNN填充_k3,MNAR,0.1,3,0.47603662659779766
04_KNN填充_k5,MNAR,0.1,3,0.4928545237997872
05_线性回归,MNAR,0.1,3,0.6222639575197767
06_岭回归,MNAR,0.1,3,0.6226970767933134
07_Lasso,MNAR,0.1,3,0.6444839612120883
08_ElasticNet,MNAR,0.1,3,0.6326368887256696
09_贝叶斯岭回归,MNAR,0.1,3,0.6306534889199087
10_决策树,MNAR,0.1,3,0.5687862574403757
11_随机森林,MNAR,0.1,3,0.4961138433626629
12_极端随机树,MNAR,0.1,3,0.4949447500807384
13_GradientBoosting,MNAR,0.1,3,0.561647688128781
14_AdaBoost,MNAR,0.1,3,0.5716146093927666
15_SVR_rbf,MNAR,0.1,3,0.5503879423922984
16_KNN回归_k3,MNAR,0.1,3,0.44363953410964335
17_KNN回归_k5,MNAR,0.1,3,0.4356373527835508
18_MLP神经网络,MNAR,0.1,3,0.5681552662895514
19_迭代插补_贝叶斯,MNAR,0.1,3,0.6415426405420545
20_迭代插补_随机树,MNAR,0.1,3,0.49177964004732994
01_均值填充,MNAR,0.1,4,0.725141646043543
02_中位数填充,MNAR,0.1,4,0.6993618705554324
03_KNN填充_k3,MNAR,0.1,4,0.5633445471424077
04_KNN填充_k5,MNAR,0.1,4,0.5531780627469076
05_线性回归,MNAR,0.1,4,0.6765039955041132
06_岭回归,MNAR,0.1,4,0.6773637849138886
07_Lasso,MNAR,0.1,4,0.7106703872504812
08_ElasticNet,MNAR,0.1,4,0.6934378470618346
09_贝叶斯岭回归,MNAR,0.1,4,0.6919103424782306
10_决策树,MNAR,0.1,4,0.43145016304495104
11_随机森林,MNAR,0.1,4,0.3826086022708029
12_极端随机树,MNAR,0.1,4,0.3828603783765684
13_GradientBoosting,MNAR,0.1,4,0.41974152537314235
14_AdaBoost,MNAR,0.1,4,0.48941717728491907
15_SVR_rbf,MNAR,0.1,4,0.6090672384205165
16_KNN回归_k3,MNAR,0.1,4,0.47139278131253687
17_KNN回归_k5,MNAR,0.1,4,0.4504146908850252
18_MLP神经网络,MNAR,0.1,4,0.61652175625921
19_迭代插补_贝叶斯,MNAR,0.1,4,0.6920400854383834
20_迭代插补_随机树,MNAR,0.1,4,0.4378252494235608
01_均值填充,MNAR,0.1,5,0.6956257378037412
02_中位数填充,MNAR,0.1,5,0.6702292473049876
03_KNN填充_k3,MNAR,0.1,5,0.5958972096012662
04_KNN填充_k5,MNAR,0.1,5,0.5924234053026819
05_线性回归,MNAR,0.1,5,0.6616729436044239
06_岭回归,MNAR,0.1,5,0.6623182903444819
07_Lasso,MNAR,0.1,5,0.6827011038237272
08_ElasticNet,MNAR,0.1,5,0.6718434431948835
09_贝叶斯岭回归,MNAR,0.1,5,0.6717979304001072
10_决策树,MNAR,0.1,5,0.5260568610898985
11_随机森林,MNAR,0.1,5,0.5729989604517093
12_极端随机树,MNAR,0.1,5,0.5403147954698403
13_GradientBoosting,MNAR,0.1,5,0.5670892716226901
14_AdaBoost,MNAR,0.1,5,0.5453132583920082
15_SVR_rbf,MNAR,0.1,5,0.6221780350221868
16_KNN回归_k3,MNAR,0.1,5,0.6539773070056727
17_KNN回归_k5,MNAR,0.1,5,0.5835007828502105
18_MLP神经网络,MNAR,0.1,5,0.6632531718041593
19_迭代插补_贝叶斯,MNAR,0.1,5,0.6678945364988005
20_迭代插补_随机树,MNAR,0.1,5,0.5705772994135051
01_均值填充,MNAR,0.2,1,0.6369871572227249
02_中位数填充,MNAR,0.2,1,0.6534595958144036
03_KNN填充_k3,MNAR,0.2,1,0.651733399204283
04_KNN填充_k5,MNAR,0.2,1,0.5810496380984328
05_线性回归,MNAR,0.2,1,0.5711994547110592
06_岭回归,MNAR,0.2,1,0.5723114812771622
07_Lasso,MNAR,0.2,1,0.6343994340348823
08_ElasticNet,MNAR,0.2,1,0.6012626367325676
09_贝叶斯岭回归,MNAR,0.2,1,0.6036878579645727
10_决策树,MNAR,0.2,1,0.45550674524927204
11_随机森林,MNAR,0.2,1,0.42437185366051516
12_极端随机树,MNAR,0.2,1,0.4999778561176476
13_GradientBoosting,MNAR,0.2,1,0.45668409454133513
14_AdaBoost,MNAR,0.2,1,0.4284274646812951
15_SVR_rbf,MNAR,0.2,1,0.5973269201305644
16_KNN回归_k3,MNAR,0.2,1,0.6451952790835598
17_KNN回归_k5,MNAR,0.2,1,0.6204970485014114
18_MLP神经网络,MNAR,0.2,1,0.5472071725413231
19_迭代插补_贝叶斯,MNAR,0.2,1,0.5866309673910247
20_迭代插补_随机树,MNAR,0.2,1,0.5229585047447087
01_均值填充,MNAR,0.2,2,0.7093898586071893
02_中位数填充,MNAR,0.2,2,0.7136955822978049
03_KNN填充_k3,MNAR,0.2,2,0.6049515159705732
04_KNN填充_k5,MNAR,0.2,2,0.634992315482977
05_线性回归,MNAR,0.2,2,0.6750626408513303
06_岭回归,MNAR,0.2,2,0.6756823376608201
07_Lasso,MNAR,0.2,2,0.6995945716741767
08_ElasticNet,MNAR,0.2,2,0.6830543221576547
09_贝叶斯岭回归,MNAR,0.2,2,0.6882846143016654
10_决策树,MNAR,0.2,2,0.6166546664739319
11_随机森林,MNAR,0.2,2,0.5640108410869166
12_极端随机树,MNAR,0.2,2,0.5358742628660697
13_GradientBoosting,MNAR,0.2,2,0.6182183787123712
14_AdaBoost,MNAR,0.2,2,0.5953040157350414
15_SVR_rbf,MNAR,0.2,2,0.6266244785053204
16_KNN回归_k3,MNAR,0.2,2,0.6153446439642819
17_KNN回归_k5,MNAR,0.2,2,0.5622912617727884
18_MLP神经网络,MNAR,0.2,2,0.6601280402583323
19_迭代插补_贝叶斯,MNAR,0.2,2,0.6734344117047226
20_迭代插补_随机树,MNAR,0.2,2,0.5618968111677017
01_均值填充,MNAR,0.2,3,0.5744118069743319
02_中位数填充,MNAR,0.2,3,0.5972404624293659
03_KNN填充_k3,MNAR,0.2,3,0.492047087800471
04_KNN填充_k5,MNAR,0.2,3,0.5166778801343298
05_线性回归,MNAR,0.2,3,0.5478247712942627
06_岭回归,MNAR,0.2,3,0.5478615133676917
07_Lasso,MNAR,0.2,3,0.55694063416454
08_ElasticNet,MNAR,0.2,3,0.5497520899220084
09_贝叶斯岭回归,MNAR,0.2,3,0.5501176358804819
10_决策树,MNAR,0.2,3,0.5581498161988061
11_随机森林,MNAR,0.2,3,0.47151329972444467
12_极端随机树,MNAR,0.2,3,0.4686461844718591
13_GradientBoosting,MNAR,0.2,3,0.5031156886570031
14_AdaBoost,MNAR,0.2,3,0.5443130871608411
15_SVR_rbf,MNAR,0.2,3,0.5479712698973573
16_KNN回归_k3,MNAR,0.2,3,0.5075529884333744
17_KNN回归_k5,MNAR,0.2,3,0.4711109205105567
18_MLP神经网络,MNAR,0.2,3,0.522696207446782
19_迭代插补_贝叶斯,MNAR,0.2,3,0.5546929121716425
20_迭代插补_随机树,MNAR,0.2,3,0.4742426518110922
01_均值填充,MNAR,0.2,4,0.7001013951077094
02_中位数填充,MNAR,0.2,4,0.7062852907050047
03_KNN填充_k3,MNAR,0.2,4,0.6779011506753142
04_KNN填充_k5,MNAR,0.2,4,0.5459874771527811
05_线性回归,MNAR,0.2,4,0.6640989198850056
06_岭回归,MNAR,0.2,4,0.6647494213175237
07_Lasso,MNAR,0.2,4,0.6875188703128348
08_ElasticNet,MNAR,0.2,4,0.6728381599738984
09_贝叶斯岭回归,MNAR,0.2,4,0.6756940821054772
10_决策树,MNAR,0.2,4,0.4816680135320686
11_随机森林,MNAR,0.2,4,0.48408940292504743
12_极端随机树,MNAR,0.2,4,0.4978063274068425
13_GradientBoosting,MNAR,0.2,4,0.504725993148607
14_AdaBoost,MNAR,0.2,4,0.47702040704500526
15_SVR_rbf,MNAR,0.2,4,0.6278118928591191
16_KNN回归_k3,MNAR,0.2,4,0.5414392942307209
17_KNN回归_k5,MNAR,0.2,4,0.6017011185377875
18_MLP神经网络,MNAR,0.2,4,0.6248021440848693
19_迭代插补_贝叶斯,MNAR,0.2,4,0.6699306638823086
20_迭代插补_随机树,MNAR,0.2,4,0.5172430087323312
01_均值填充,MNAR,0.2,5,0.760341644031708
02_中位数填充,MNAR,0.2,5,0.7565704169202063
03_KNN填充_k3,MNAR,0.2,5,0.6727959401380486
04_KNN填充_k5,MNAR,0.2,5,0.6160189940574365
05_线性回归,MNAR,0.2,5,0.7199920805247794
06_岭回归,MNAR,0.2,5,0.7207189778467568
07_Lasso,MNAR,0.2,5,0.7552607647550919
08_ElasticNet,MNAR,0.2,5,0.7327288357723085
09_贝叶斯岭回归,MNAR,0.2,5,0.7361132602253028
10_决策树,MNAR,0.2,5,0.5734136455774591
11_随机森林,MNAR,0.2,5,0.5567922058385977
12_极端随机树,MNAR,0.2,5,0.5605598293366427
13_GradientBoosting,MNAR,0.2,5,0.5547469346342053
14_AdaBoost,MNAR,0.2,5,0.6075944371461173
15_SVR_rbf,MNAR,0.2,5,0.682281803545739
16_KNN回归_k3,MNAR,0.2,5,0.6658119716929564
17_KNN回归_k5,MNAR,0.2,5,0.6532130007996452
18_MLP神经网络,MNAR,0.2,5,0.7462447818293673
19_迭代插补_贝叶斯,MNAR,0.2,5,0.718208952509323
20_迭代插补_随机树,MNAR,0.2,5,0.5444698700997025
01_均值填充,MNAR,0.3,1,0.6793026006812116
02_中位数填充,MNAR,0.3,1,0.6895068827995449
03_KNN填充_k3,MNAR,0.3,1,0.6154984828630423
04_KNN填充_k5,MNAR,0.3,1,0.5938531528167034
05_线性回归,MNAR,0.3,1,0.6344623257471386
06_岭回归,MNAR,0.3,1,0.6352392088814262
07_Lasso,MNAR,0.3,1,0.6766070355432232
08_ElasticNet,MNAR,0.3,1,0.6512286363170005
09_贝叶斯岭回归,MNAR,0.3,1,0.6549771021665961
10_决策树,MNAR,0.3,1,0.5075963285329079
11_随机森林,MNAR,0.3,1,0.4931498324380599
12_极端随机树,MNAR,0.3,1,0.5417858565277978
13_GradientBoosting,MNAR,0.3,1,0.5069070555430564
14_AdaBoost,MNAR,0.3,1,0.5191932066581599
15_SVR_rbf,MNAR,0.3,1,0.7110228333082996
16_KNN回归_k3,MNAR,0.3,1,0.6503116891435322
17_KNN回归_k5,MNAR,0.3,1,0.6645393900322477
18_MLP神经网络,MNAR,0.3,1,0.642261766753016
19_迭代插补_贝叶斯,MNAR,0.3,1,0.6382033021532434
20_迭代插补_随机树,MNAR,0.3,1,0.5415038206928122
01_均值填充,MNAR,0.3,2,0.6616647827468481
02_中位数填充,MNAR,0.3,2,0.6756227231282896
03_KNN填充_k3,MNAR,0.3,2,0.5829905394716001
04_KNN填充_k5,MNAR,0.3,2,0.6083526740224693
05_线性回归,MNAR,0.3,2,0.6419368551673699
06_岭回归,MNAR,0.3,2,0.6423610234297058
07_Lasso,MNAR,0.3,2,0.6463404519745148
08_ElasticNet,MNAR,0.3,2,0.642163814885281
09_贝叶斯岭回归,MNAR,0.3,2,0.6484719094000619
10_决策树,MNAR,0.3,2,0.6544145874963775
11_随机森林,MNAR,0.3,2,0.5766712381350297
12_极端随机树,MNAR,0.3,2,0.516966342423927
13_GradientBoosting,MNAR,0.3,2,0.5800730213073413
14_AdaBoost,MNAR,0.3,2,0.6083216948001173
15_SVR_rbf,MNAR,0.3,2,0.6358069587680846
16_KNN回归_k3,MNAR,0.3,2,0.5916071409082564
17_KNN回归_k5,MNAR,0.3,2,0.6074122963172987
18_MLP神经网络,MNAR,0.3,2,0.6268543243227909
19_迭代插补_贝叶斯,MNAR,0.3,2,0.6369527662096023
20_迭代插补_随机树,MNAR,0.3,2,0.49609198736968646
01_均值填充,MNAR,0.3,3,0.6803895924768025
02_中位数填充,MNAR,0.3,3,0.6909697448749048
03_KNN填充_k3,MNAR,0.3,3,0.5466563912075891
04_KNN填充_k5,MNAR,0.3,3,0.5350289030849495
05_线性回归,MNAR,0.3,3,0.6501242640551923
06_岭回归,MNAR,0.3,3,0.6506042026017174
07_Lasso,MNAR,0.3,3,0.6779386190630412
08_ElasticNet,MNAR,0.3,3,0.664299283805027
09_贝叶斯岭回归,MNAR,0.3,3,0.6612681227486291
10_决策树,MNAR,0.3,3,0.5356023295818826
11_随机森林,MNAR,0.3,3,0.4871032494387136
12_极端随机树,MNAR,0.3,3,0.46192068341344633
13_GradientBoosting,MNAR,0.3,3,0.4761681963812553
14_AdaBoost,MNAR,0.3,3,0.5481540719399435
15_SVR_rbf,MNAR,0.3,3,0.6356446870018981
16_KNN回归_k3,MNAR,0.3,3,0.5558988337025565
17_KNN回归_k5,MNAR,0.3,3,0.562751172095663
18_MLP神经网络,MNAR,0.3,3,0.5927518822067692
19_迭代插补_贝叶斯,MNAR,0.3,3,0.6439998424071922
20_迭代插补_随机树,MNAR,0.3,3,0.46577425327041994
01_均值填充,MNAR,0.3,4,0.6940208788066543
02_中位数填充,MNAR,0.3,4,0.701070136541204
03_KNN填充_k3,MNAR,0.3,4,0.6150131407000917
04_KNN填充_k5,MNAR,0.3,4,0.5409896786568104
05_线性回归,MNAR,0.3,4,0.6605191321513036
06_岭回归,MNAR,0.3,4,0.6612218301357663
07_Lasso,MNAR,0.3,4,0.684727343109674
08_ElasticNet,MNAR,0.3,4,0.6696952221875965
09_贝叶斯岭回归,MNAR,0.3,4,0.6736226788144958
10_决策树,MNAR,0.3,4,0.48915825803622487
11_随机森林,MNAR,0.3,4,0.49744627818740933
12_极端随机树,MNAR,0.3,4,0.49551029936262125
13_GradientBoosting,MNAR,0.3,4,0.5168494091674105
14_AdaBoost,MNAR,0.3,4,0.5666292059018143
15_SVR_rbf,MNAR,0.3,4,0.6473170038993072
16_KNN回归_k3,MNAR,0.3,4,0.56755101858045
17_KNN回归_k5,MNAR,0.3,4,0.6169049748315767
18_MLP神经网络,MNAR,0.3,4,0.6423521357414258
19_迭代插补_贝叶斯,MNAR,0.3,4,0.6565534532563376
20_迭代插补_随机树,MNAR,0.3,4,0.4878081268915624
01_均值填充,MNAR,0.3,5,0.7001696535014054
02_中位数填充,MNAR,0.3,5,0.7066484247949343
03_KNN填充_k3,MNAR,0.3,5,0.6218439163016038
04_KNN填充_k5,MNAR,0.3,5,0.5953875979020985
05_线性回归,MNAR,0.3,5,0.677657788423509
06_岭回归,MNAR,0.3,5,0.6780463126625876
07_Lasso,MNAR,0.3,5,0.6943298637494222
08_ElasticNet,MNAR,0.3,5,0.6848937877449712
09_贝叶斯岭回归,MNAR,0.3,5,0.6848642445005392
10_决策树,MNAR,0.3,5,0.6518658128448791
11_随机森林,MNAR,0.3,5,0.5798163060682701
12_极端随机树,MNAR,0.3,5,0.5370095995028579
13_GradientBoosting,MNAR,0.3,5,0.5891510806757813
14_AdaBoost,MNAR,0.3,5,0.5998167876517629
15_SVR_rbf,MNAR,0.3,5,0.6319591155397379
16_KNN回归_k3,MNAR,0.3,5,0.6165290079376954
17_KNN回归_k5,MNAR,0.3,5,0.6056752565647876
18_MLP神经网络,MNAR,0.3,5,0.7048981573296369
19_迭代插补_贝叶斯,MNAR,0.3,5,0.662634063503106
20_迭代插补_随机树,MNAR,0.3,5,0.5289270109384165
01_均值填充,MNAR,0.4,1,0.8219504941026499
02_中位数填充,MNAR,0.4,1,0.8369825741885348
03_KNN填充_k3,MNAR,0.4,1,0.8484870368930504
04_KNN填充_k5,MNAR,0.4,1,0.9001114702470215
05_线性回归,MNAR,0.4,1,0.9239434106649541
06_岭回归,MNAR,0.4,1,0.9154670649333785
07_Lasso,MNAR,0.4,1,0.8269772663176255
08_ElasticNet,MNAR,0.4,1,0.8366840225071754
09_贝叶斯岭回归,MNAR,0.4,1,0.8955823996235813
10_决策树,MNAR,0.4,1,0.8711182889238119
11_随机森林,MNAR,0.4,1,0.853261033638365
12_极端随机树,MNAR,0.4,1,0.8595327545924671
13_GradientBoosting,MNAR,0.4,1,0.885618754399379
14_AdaBoost,MNAR,0.4,1,0.8793215204520177
15_SVR_rbf,MNAR,0.4,1,0.8487069348269912
16_KNN回归_k3,MNAR,0.4,1,0.8951218319181723
17_KNN回归_k5,MNAR,0.4,1,0.8908504815299251
18_MLP神经网络,MNAR,0.4,1,0.8384111255137449
19_迭代插补_贝叶斯,MNAR,0.4,1,0.9143430434855467
20_迭代插补_随机树,MNAR,0.4,1,0.8398646115001553
01_均值填充,MNAR,0.4,2,0.8219504941026499
02_中位数填充,MNAR,0.4,2,0.8369825741885348
03_KNN填充_k3,MNAR,0.4,2,0.8484870368930504
04_KNN填充_k5,MNAR,0.4,2,0.9001114702470215
05_线性回归,MNAR,0.4,2,0.9239434106649541
06_岭回归,MNAR,0.4,2,0.9154670649333785
07_Lasso,MNAR,0.4,2,0.8269772663176255
08_ElasticNet,MNAR,0.4,2,0.8366840225071754
09_贝叶斯岭回归,MNAR,0.4,2,0.8955823996235813
10_决策树,MNAR,0.4,2,0.8711182889238119
11_随机森林,MNAR,0.4,2,0.853261033638365
12_极端随机树,MNAR,0.4,2,0.8595327545924674
13_GradientBoosting,MNAR,0.4,2,0.885618754399379
14_AdaBoost,MNAR,0.4,2,0.8793215204520177
15_SVR_rbf,MNAR,0.4,2,0.8487069348269912
16_KNN回归_k3,MNAR,0.4,2,0.8951218319181723
17_KNN回归_k5,MNAR,0.4,2,0.8908504815299251
18_MLP神经网络,MNAR,0.4,2,0.8384111255137449
19_迭代插补_贝叶斯,MNAR,0.4,2,0.9143430434855467
20_迭代插补_随机树,MNAR,0.4,2,0.8398646115001553
01_均值填充,MNAR,0.4,3,0.8219504941026499
02_中位数填充,MNAR,0.4,3,0.8369825741885348
03_KNN填充_k3,MNAR,0.4,3,0.8484870368930504
04_KNN填充_k5,MNAR,0.4,3,0.9001114702470215
05_线性回归,MNAR,0.4,3,0.9239434106649541
06_岭回归,MNAR,0.4,3,0.9154670649333785
07_Lasso,MNAR,0.4,3,0.8269772663176255
08_ElasticNet,MNAR,0.4,3,0.8366840225071754
09_贝叶斯岭回归,MNAR,0.4,3,0.8955823996235813
10_决策树,MNAR,0.4,3,0.8711182889238119
11_随机森林,MNAR,0.4,3,0.853261033638365
12_极端随机树,MNAR,0.4,3,0.8595327545924671
13_GradientBoosting,MNAR,0.4,3,0.885618754399379
14_AdaBoost,MNAR,0.4,3,0.8793215204520177
15_SVR_rbf,MNAR,0.4,3,0.8487069348269912
16_KNN回归_k3,MNAR,0.4,3,0.8951218319181723
17_KNN回归_k5,MNAR,0.4,3,0.8908504815299251
18_MLP神经网络,MNAR,0.4,3,0.8384111255137449
19_迭代插补_贝叶斯,MNAR,0.4,3,0.9143430434855467
20_迭代插补_随机树,MNAR,0.4,3,0.8398646115001553
01_均值填充,MNAR,0.4,4,0.8219504941026499
02_中位数填充,MNAR,0.4,4,0.8369825741885348
03_KNN填充_k3,MNAR,0.4,4,0.8484870368930504
04_KNN填充_k5,MNAR,0.4,4,0.9001114702470215
05_线性回归,MNAR,0.4,4,0.9239434106649541
06_岭回归,MNAR,0.4,4,0.9154670649333785
07_Lasso,MNAR,0.4,4,0.8269772663176255
08_ElasticNet,MNAR,0.4,4,0.8366840225071754
09_贝叶斯岭回归,MNAR,0.4,4,0.8955823996235813
10_决策树,MNAR,0.4,4,0.8711182889238119
11_随机森林,MNAR,0.4,4,0.8532610336383651
12_极端随机树,MNAR,0.4,4,0.8595327545924671
13_GradientBoosting,MNAR,0.4,4,0.885618754399379
14_AdaBoost,MNAR,0.4,4,0.8793215204520177
15_SVR_rbf,MNAR,0.4,4,0.8487069348269912
16_KNN回归_k3,MNAR,0.4,4,0.8951218319181723
17_KNN回归_k5,MNAR,0.4,4,0.8908504815299251
18_MLP神经网络,MNAR,0.4,4,0.8384111255137449
19_迭代插补_贝叶斯,MNAR,0.4,4,0.9143430434855467
20_迭代插补_随机树,MNAR,0.4,4,0.8398646115001553
01_均值填充,MNAR,0.4,5,0.8219504941026499
02_中位数填充,MNAR,0.4,5,0.8369825741885348
03_KNN填充_k3,MNAR,0.4,5,0.8484870368930504
04_KNN填充_k5,MNAR,0.4,5,0.9001114702470215
05_线性回归,MNAR,0.4,5,0.9239434106649541
06_岭回归,MNAR,0.4,5,0.9154670649333785
07_Lasso,MNAR,0.4,5,0.8269772663176255
08_ElasticNet,MNAR,0.4,5,0.8366840225071754
09_贝叶斯岭回归,MNAR,0.4,5,0.8955823996235813
10_决策树,MNAR,0.4,5,0.8711182889238119
11_随机森林,MNAR,0.4,5,0.8532610336383651
12_极端随机树,MNAR,0.4,5,0.8595327545924673
13_GradientBoosting,MNAR,0.4,5,0.885618754399379
14_AdaBoost,MNAR,0.4,5,0.8793215204520177
15_SVR_rbf,MNAR,0.4,5,0.8487069348269912
16_KNN回归_k3,MNAR,0.4,5,0.8951218319181723
17_KNN回归_k5,MNAR,0.4,5,0.8908504815299251
18_MLP神经网络,MNAR,0.4,5,0.8384111255137449
19_迭代插补_贝叶斯,MNAR,0.4,5,0.9143430434855467
20_迭代插补_随机树,MNAR,0.4,5,0.8398646115001553
01_均值填充,MNAR,0.5,1,0.7705609020460583
02_中位数填充,MNAR,0.5,1,0.7850084291321394
03_KNN填充_k3,MNAR,0.5,1,0.8687863161730853
04_KNN填充_k5,MNAR,0.5,1,0.8750517582067687
05_线性回归,MNAR,0.5,1,0.8684253702707713
06_岭回归,MNAR,0.5,1,0.8586470283310849
07_Lasso,MNAR,0.5,1,0.7715417238912011
08_ElasticNet,MNAR,0.5,1,0.7809781833030448
09_贝叶斯岭回归,MNAR,0.5,1,0.8412728073697312
10_决策树,MNAR,0.5,1,0.9095282814169295
11_随机森林,MNAR,0.5,1,0.8651297152642032
12_极端随机树,MNAR,0.5,1,0.8753299860071091
13_GradientBoosting,MNAR,0.5,1,0.8284841977350201
14_AdaBoost,MNAR,0.5,1,0.8430694573369693
15_SVR_rbf,MNAR,0.5,1,0.876524089894615
16_KNN回归_k3,MNAR,0.5,1,0.8695628275013307
17_KNN回归_k5,MNAR,0.5,1,0.8390691850934281
18_MLP神经网络,MNAR,0.5,1,0.8136360247908556
19_迭代插补_贝叶斯,MNAR,0.5,1,0.8635417999010913
20_迭代插补_随机树,MNAR,0.5,1,0.881412924177166
01_均值填充,MNAR,0.5,2,0.7507215565160373
02_中位数填充,MNAR,0.5,2,0.7597430309633071
03_KNN填充_k3,MNAR,0.5,2,0.8398175170004946
04_KNN填充_k5,MNAR,0.5,2,0.8413070259247077
05_线性回归,MNAR,0.5,2,0.8477029882422036
06_岭回归,MNAR,0.5,2,0.8376686493446204
07_Lasso,MNAR,0.5,2,0.754257482033427
08_ElasticNet,MNAR,0.5,2,0.7627926390977063
09_贝叶斯岭回归,MNAR,0.5,2,0.8157336881307936
10_决策树,MNAR,0.5,2,0.7485085742632207
11_随机森林,MNAR,0.5,2,0.7955827386775777
12_极端随机树,MNAR,0.5,2,0.8424721825654348
13_GradientBoosting,MNAR,0.5,2,0.8029986478480127
14_AdaBoost,MNAR,0.5,2,0.8315251144110727
15_SVR_rbf,MNAR,0.5,2,0.8637069696745934
16_KNN回归_k3,MNAR,0.5,2,0.834055565190826
17_KNN回归_k5,MNAR,0.5,2,0.8287913119554122
18_MLP神经网络,MNAR,0.5,2,0.7801279757163005
19_迭代插补_贝叶斯,MNAR,0.5,2,0.8371628905996753
20_迭代插补_随机树,MNAR,0.5,2,0.8423681550918619
01_均值填充,MNAR,0.5,3,0.7595675666306152
